agency_id,route_id,route_long_name,route_short_name,route_type,origin,destination,name_length,is_circular,route_type_label,zone
BMTC,250F,Krishnarajendra Market - Somashettihalli,BR782,3,Krishnarajendra Market,Somashettihalli,40,0,Ordinary Variant,Central
BMTC,ORKK-VNS,RR Kalyanamantapa Okalipuram - Vidyaniketan School,BR3838,3,RR Kalyanamantapa Okalipuram,Vidyaniketan School,50,0,Special,West
BMTC,PK-89A,Kempegowda Bus Station - Cauvery Nagar,BR3881,3,Kempegowda Bus Station,Cauvery Nagar,38,0,Ordinary Variant,Central
BMTC,250L,Kempegowda Bus Station - Ravindra Nagara,BR788,3,Kempegowda Bus Station,Ravindra Nagara,40,0,Ordinary Variant,Central
BMTC,250I,Kempegowda Bus Station - Acharya College Chikkabanavara,BR785,3,Kempegowda Bus Station,Acharya College Chikkabanavara,55,0,Ordinary Variant,Central
BMTC,250J,Kempegowda Bus Station - Thotada Guddadahalli,BR786,3,Kempegowda Bus Station,Thotada Guddadahalli,45,0,Ordinary Variant,Central
BMTC,363A,Banashankari Bus Station - Parappana Agrahara,BR1962,3,Banashankari Bus Station,Parappana Agrahara,45,0,Ordinary Variant,South
BMTC,MDLM-MEBP,Madiwala MARKET - Manyatha Embasy Business Park,BR3698,3,Madiwala MARKET,Manyatha Embasy Business Park,47,0,Special,Other
BMTC,250C,Kempegowda Bus Station - Bagalagunte Village,BR774,3,Kempegowda Bus Station,Bagalagunte Village,44,0,Ordinary Variant,Central
BMTC,250D,Ghanigara Halli - Kempegowda Bus Station,BR778,3,Ghanigara Halli,Kempegowda Bus Station,40,0,Ordinary Variant,Central
BMTC,250A,Krishnarajendra Market - Bagalagunte Village,BR767,3,Krishnarajendra Market,Bagalagunte Village,44,0,Ordinary Variant,Central
BMTC,250B,Kempegowda Bus Station - Thammenahalli,BR772,3,Kempegowda Bus Station,Thammenahalli,38,0,Ordinary Variant,Central
BMTC,DEPOT-25-GGBS,Depot-25 - Gottigere,BR3252,3,Depot-25,Gottigere,20,0,Special,Other
BMTC,MF-10,Vijayanagara TTMC - Shivajinagar Bus Station,BR3726,3,Vijayanagara TTMC,Shivajinagar Bus Station,44,0,Ordinary,South
BMTC,MRNB-TJC,Jayanagara 9th Block - T John College Campus,BR3775,3,Jayanagara 9th Block,T John College Campus,44,0,Special,South
BMTC,FDR-11,Bidadi - Bidadi,BR3307,3,Bidadi,Bidadi,15,1,Ordinary,Other
BMTC,362S,Shivajinagar Bus Station - Anekal,BR1961,3,Shivajinagar Bus Station,Anekal,33,0,Ordinary Variant,Central
BMTC,FDR-10,BANASHANKARI TTMC - Banashankari Bus Station,BR3306,3,BANASHANKARI TTMC,Banashankari Bus Station,44,0,Ordinary,South
BMTC,364J,Kempegowda Bus Station - DUO Hight Layout,BR1972,3,Kempegowda Bus Station,DUO Hight Layout,41,0,Ordinary Variant,Central
BMTC,251G,Krishnarajendra Market - Muthkur Hesaraghatta,BR812,3,Krishnarajendra Market,Muthkur Hesaraghatta,45,0,Ordinary Variant,Central
BMTC,KBS-PPBS,Kempegowda Bus Station - Papareddy Palya Bus Stand,BR3553,3,Kempegowda Bus Station,Papareddy Palya Bus Stand,50,0,Special,Central
BMTC,251M,Krishnarajendra Market - Karlapura Palya,BR813,3,Krishnarajendra Market,Karlapura Palya,40,0,Ordinary Variant,Central
BMTC,364B,Kempegowda Bus Station - Devarachikkanahalli,BR1965,3,Kempegowda Bus Station,Devarachikkanahalli,44,0,Ordinary Variant,Central
BMTC,364A,Kempegowda Bus Station - Arekere MICO Layout,BR1964,3,Kempegowda Bus Station,Arekere MICO Layout,44,0,Ordinary Variant,Central
BMTC,364D,Vijayanagara - Devarachikkanahalli,BR1967,3,Vijayanagara,Devarachikkanahalli,34,0,Ordinary Variant,South
BMTC,251A,Krishnarajendra Market - Kakolu,BR807,3,Krishnarajendra Market,Kakolu,31,0,Ordinary Variant,Central
BMTC,364C,Kempegowda Bus Station - Vijaya Bank Layout,BR1966,3,Kempegowda Bus Station,Vijaya Bank Layout,43,0,Ordinary Variant,Central
BMTC,251B,Rajanukunte - Kempegowda Bus Station,BR808,3,Rajanukunte,Kempegowda Bus Station,36,0,Ordinary Variant,Central
BMTC,364F,Kempegowda Bus Station - Nayanappanahalli,BR1969,3,Kempegowda Bus Station,Nayanappanahalli,41,0,Ordinary Variant,Central
BMTC,251C,Laggere - Shivajinagar Bus Station,BR809,3,Laggere,Shivajinagar Bus Station,34,0,Ordinary Variant,Central
BMTC,364E,Boopa Sandra - Devarachikkanahalli,BR1968,3,Boopa Sandra,Devarachikkanahalli,34,0,Ordinary Variant,Other
BMTC,251D,Krishnarajendra Market - Rajeev Gandhi Nagara,BR810,3,Krishnarajendra Market,Rajeev Gandhi Nagara,45,0,Ordinary Variant,Central
BMTC,251E,Krishnarajendra Market - Laggere,BR811,3,Krishnarajendra Market,Laggere,32,0,Ordinary Variant,Central
BMTC,364G,Kempegowda Bus Station - Kodi Chikkanahalli,BR1971,3,Kempegowda Bus Station,Kodi Chikkanahalli,43,0,Ordinary Variant,Central
BMTC,250V,Thammenahalli - Shivajinagar Bus Station,BR799,3,Thammenahalli,Shivajinagar Bus Station,40,0,Ordinary Variant,Central
BMTC,250X,Thammenahalli - Shivajinagar Bus Station,BR801,3,Thammenahalli,Shivajinagar Bus Station,40,0,Ordinary Variant,Central
BMTC,250W,Chikkabanavara - Shivajinagar Bus Station,BR800,3,Chikkabanavara,Shivajinagar Bus Station,41,0,Ordinary Variant,Central
BMTC,250Z,Kempegowda Bus Station - Achyutha Nagara,BR805,3,Kempegowda Bus Station,Achyutha Nagara,40,0,Ordinary Variant,Central
BMTC,250Y,Kudhurgere Madhanayakanahalli - Kempegowda Bus Station,BR802,3,Kudhurgere Madhanayakanahalli,Kempegowda Bus Station,54,0,Ordinary Variant,Central
BMTC,250N,Shivajinagar Bus Station - MEI Layout,BR790,3,Shivajinagar Bus Station,MEI Layout,37,0,Ordinary Variant,Central
BMTC,250M,Kempegowda Bus Station - MEI Layout,BR789,3,Kempegowda Bus Station,MEI Layout,35,0,Ordinary Variant,Central
BMTC,250P,Kempegowda Bus Station - Chikkabanavara,BR791,3,Kempegowda Bus Station,Chikkabanavara,39,0,Ordinary Variant,Central
BMTC,250R,Krishnarajendra Market - Chimani Hills,BR792,3,Krishnarajendra Market,Chimani Hills,38,0,Ordinary Variant,Central
BMTC,KBS-DAC,Kempegowda Bus Station - Ambedkar College Circle,BR3532,3,Kempegowda Bus Station,Ambedkar College Circle,48,0,Special,Central
BMTC,600QA,BANASHANKARI TTMC - BANASHANKARI TTMC,BR2446,3,BANASHANKARI TTMC,BANASHANKARI TTMC,37,1,Special,South
BMTC,250T,Krishnarajendra Market - Kudhurgere Madhanayakanahalli,BR796,3,Krishnarajendra Market,Kudhurgere Madhanayakanahalli,54,0,Ordinary Variant,Central
BMTC,250S,Kempegowda Bus Station - Geleyara Balaga,BR794,3,Kempegowda Bus Station,Geleyara Balaga,40,0,Ordinary Variant,Central
BMTC,KBS-1I,Kempegowda Bus Station - Kadugodi,BR3519,3,Kempegowda Bus Station,Kadugodi,33,0,Ordinary Variant,East
BMTC,365Q,Kempegowda Bus Station - Dyavasandra,BR1985,3,Kempegowda Bus Station,Dyavasandra,36,0,Ordinary Variant,Central
BMTC,252N,Jeevanahalli - Peenya 2nd stage,BR828,3,Jeevanahalli,Peenya 2nd stage,31,0,Ordinary Variant,North
BMTC,365P,Kempegowda Bus Station - Anekal,BR1984,3,Kempegowda Bus Station,Anekal,31,0,Ordinary Variant,Central
BMTC,KBS-1K,Kempegowda Bus Station - Kadugodi,BR3520,3,Kempegowda Bus Station,Kadugodi,33,0,Ordinary Variant,East
BMTC,Depot14-KNPC,Depot 14 - K NarayanaPura Cross,BR3270,3,Depot 14,K NarayanaPura Cross,31,0,Special,Other
BMTC,252K,Shivajinagar Bus Station - Karim Sab Layout,BR826,3,Shivajinagar Bus Station,Karim Sab Layout,43,0,Ordinary Variant,Central
BMTC,252L,Bandi Reddy Circle - Peenya 2nd stage,BR827,3,Bandi Reddy Circle,Peenya 2nd stage,37,0,Ordinary Variant,North
BMTC,365N,Kempegowda Bus Station - Giddenahalli,BR1983,3,Kempegowda Bus Station,Giddenahalli,37,0,Ordinary Variant,Central
BMTC,365M,Bannerghatta National Park - Yelahanka Satelite Town 4th Phase,BR1982,3,Bannerghatta National Park,Yelahanka Satelite Town 4th Phase,62,0,Ordinary Variant,North
BMTC,CR-150,BEML - Sarjapura Signal,BR2891,3,BEML,Sarjapura Signal,23,0,Ordinary,Other
BMTC,252J,Boopa Sandra - Peenya 2nd stage,BR825,3,Boopa Sandra,Peenya 2nd stage,31,0,Ordinary Variant,North
BMTC,252G,Kempegowda Bus Station - Byadarahalli,BR822,3,Kempegowda Bus Station,Byadarahalli,37,0,Ordinary Variant,Central
BMTC,365K,Kempegowda Bus Station - CK Palya,BR1981,3,Kempegowda Bus Station,CK Palya,33,0,Ordinary Variant,Central
BMTC,252H,Kempegowda Bus Station - Laggere,BR824,3,Kempegowda Bus Station,Laggere,32,0,Ordinary Variant,Central
BMTC,365J,Kempegowda Bus Station - Jigani APC Cricle,BR1980,3,Kempegowda Bus Station,Jigani APC Cricle,42,0,Ordinary Variant,Central
BMTC,252E,Kempegowda Bus Station - Laggere,BR818,3,Kempegowda Bus Station,Laggere,32,0,Ordinary Variant,Central
BMTC,252F,Kempegowda Bus Station - Peenya 2nd stage,BR819,3,Kempegowda Bus Station,Peenya 2nd stage,41,0,Ordinary Variant,North
BMTC,365H,Kempegowda Bus Station - Jigani Bus Stand,BR1979,3,Kempegowda Bus Station,Jigani Bus Stand,41,0,Ordinary Variant,Central
BMTC,252C,Kempegowda Bus Station - Machohalli,BR816,3,Kempegowda Bus Station,Machohalli,35,0,Ordinary Variant,Central
BMTC,252D,Kempegowda Bus Station - Rajani Farm,BR817,3,Kempegowda Bus Station,Rajani Farm,36,0,Ordinary Variant,Central
BMTC,365F,Kempegowda Bus Station - Nosenoor,BR1978,3,Kempegowda Bus Station,Nosenoor,33,0,Ordinary Variant,Central
BMTC,252A,Peenya 2nd stage - Shivajinagar Bus Station,BR815,3,Peenya 2nd stage,Shivajinagar Bus Station,43,0,Ordinary Variant,North
BMTC,365E,Kempegowda Bus Station - Shanubhogana Halli,BR1977,3,Kempegowda Bus Station,Shanubhogana Halli,43,0,Ordinary Variant,Central
BMTC,365D,Kempegowda Bus Station - Bilwarada Halli,BR1976,3,Kempegowda Bus Station,Bilwarada Halli,40,0,Ordinary Variant,Central
BMTC,365C,Kempegowda Bus Station - Koppa,BR1975,3,Kempegowda Bus Station,Koppa,30,0,Ordinary Variant,Central
BMTC,365B,Kempegowda Bus Station - Malenallasandra,BR1974,3,Kempegowda Bus Station,Malenallasandra,40,0,Ordinary Variant,Central
BMTC,BMT10-HBRF,Depot 10 - HBR Layout Ist Stage,BR2711,3,Depot 10,HBR Layout Ist Stage,31,0,Special,Other
BMTC,CR-15A,GPO - BTM Layout Bus Stop,BR2892,3,GPO,BTM Layout Bus Stop,25,0,Ordinary Variant,Other
BMTC,CKB-ITPL,Chikkabanawara - ITPL,BR2864,3,Chikkabanawara,ITPL,21,0,Special,East
BMTC,CR-348D,Sophiya High School - Kempegowda Bus Station,BR2962,3,Sophiya High School,Kempegowda Bus Station,44,0,Ordinary Variant,Central
BMTC,253L,Peenya 2nd stage - Doddaballapura,BR847,3,Peenya 2nd stage,Doddaballapura,33,0,Ordinary Variant,North
BMTC,366P,Meenakshi Layout - Bannerghatta National Park,BR2007,3,Meenakshi Layout,Bannerghatta National Park,45,0,Ordinary Variant,Other
BMTC,253M,Kempegowda Bus Station - Totagere,BR848,3,Kempegowda Bus Station,Totagere,33,0,Ordinary Variant,Central
BMTC,253N,Krishnarajendra Market - Kodihalli Hesarugatta,BR849,3,Krishnarajendra Market,Kodihalli Hesarugatta,46,0,Ordinary Variant,Central
BMTC,366R,Krishnarajendra Market - Vaddarapalya,BR2010,3,Krishnarajendra Market,Vaddarapalya,37,0,Ordinary Variant,Central
BMTC,366Q,Krishnarajendra Market - Dyavasandra,BR2008,3,Krishnarajendra Market,Dyavasandra,36,0,Ordinary Variant,Central
BMTC,CR-349L,KR Market - Shanthipura,BR2963,3,KR Market,Shanthipura,23,0,Ordinary Variant,Central
BMTC,253H,Krishnarajendra Market - Muppadighatta,BR841,3,Krishnarajendra Market,Muppadighatta,38,0,Ordinary Variant,Central
BMTC,366L,Krishnarajendra Market - Bukkasagara,BR2003,3,Krishnarajendra Market,Bukkasagara,36,0,Ordinary Variant,Central
BMTC,366K,Krishnarajendra Market - Uraganadoddi Bannerughatta Area,BR2001,3,Krishnarajendra Market,Uraganadoddi Bannerughatta Area,56,0,Ordinary Variant,Central
BMTC,BMT11-JLO,Depot 11 - Jakkur Layout,BR2722,3,Depot 11,Jakkur Layout,24,0,Special,Other
BMTC,253J,Kempegowda Bus Station - Hesaraghatta Village,BR845,3,Kempegowda Bus Station,Hesaraghatta Village,45,0,Ordinary Variant,Central
BMTC,366N,Krishnarajendra Market - Giddenahalli,BR2006,3,Krishnarajendra Market,Giddenahalli,37,0,Ordinary Variant,Central
BMTC,253K,Krishnarajendra Market - Kanasawadi Madhure Temple,BR846,3,Krishnarajendra Market,Kanasawadi Madhure Temple,50,0,Ordinary Variant,Central
BMTC,366M,Krishnarajendra Market - Byatarayana Doddi,BR2004,3,Krishnarajendra Market,Byatarayana Doddi,42,0,Ordinary Variant,Central
BMTC,YLKP-VTTMC,Yelahanka Police Station - Vijayanagara TTMC,BR4261,3,Yelahanka Police Station,Vijayanagara TTMC,44,0,Special,North
BMTC,253D,Krishnarajendra Market - Thore Nagasandra,BR837,3,Krishnarajendra Market,Thore Nagasandra,41,0,Ordinary Variant,Central
BMTC,366H,Krishnarajendra Market - Jigani,BR2000,3,Krishnarajendra Market,Jigani,31,0,Ordinary Variant,Central
BMTC,253E,Krishnarajendra Market - Railway Gollahalli,BR838,3,Krishnarajendra Market,Railway Gollahalli,43,0,Ordinary Variant,Central
BMTC,366G,Krishnarajendra Market - Bilwarada Halli,BR1999,3,Krishnarajendra Market,Bilwarada Halli,40,0,Ordinary Variant,Central
BMTC,253F,Krishnarajendra Market - Kallodu,BR839,3,Krishnarajendra Market,Kallodu,32,0,Ordinary Variant,Central
BMTC,253G,Krishnarajendra Market - Kanasawadi Madhure Temple,BR840,3,Krishnarajendra Market,Kanasawadi Madhure Temple,50,0,Ordinary Variant,Central
BMTC,HBL-SPGC,Hebbala - Sapthagiri College Chikka Banawara,BR3381,3,Hebbala,Sapthagiri College Chikka Banawara,44,0,Special,North
BMTC,366D,Krishnarajendra Market - Krishnadoddi Bannerghatta Road,BR1996,3,Krishnarajendra Market,Krishnadoddi Bannerghatta Road,55,0,Ordinary Variant,Central
BMTC,253A,Krishnarajendra Market - Byatha,BR835,3,Krishnarajendra Market,Byatha,31,0,Ordinary Variant,Central
BMTC,366C,Krishnarajendra Market - Shanubhoganahalli,BR1995,3,Krishnarajendra Market,Shanubhoganahalli,42,0,Ordinary Variant,Central
BMTC,366F,Krishnarajendra Market - Nosenoor,BR1998,3,Krishnarajendra Market,Nosenoor,33,0,Ordinary Variant,Central
BMTC,253C,Shivajinagar Bus Station - Hesaraghatta Indo Danish Farm,BR836,3,Shivajinagar Bus Station,Hesaraghatta Indo Danish Farm,56,0,Ordinary Variant,Central
BMTC,366A,Krishnarajendra Market - Devarachikkanahalli,BR1990,3,Krishnarajendra Market,Devarachikkanahalli,44,0,Ordinary Variant,Central
BMTC,366B,Krishnarajendra Market - Haragadde,BR1993,3,Krishnarajendra Market,Haragadde,34,0,Ordinary Variant,Central
BMTC,KBS-3A,Kempegowda Bus Station - Attibele,BR3521,3,Kempegowda Bus Station,Attibele,33,0,Ordinary Variant,Central
BMTC,365W,Kempegowda Bus Station - Vaderamanchanahalli,BR1988,3,Kempegowda Bus Station,Vaderamanchanahalli,44,0,Ordinary Variant,Central
BMTC,252V,Kempegowda Bus Station - Peenya 2nd stage,BR833,3,Kempegowda Bus Station,Peenya 2nd stage,41,0,Ordinary Variant,North
BMTC,CR-144,Neelasandra Rose Garden - Nandhini Layout Bus Station,BR2888,3,Neelasandra Rose Garden,Nandhini Layout Bus Station,53,0,Ordinary,Other
BMTC,252U,Kempegowda Bus Station - Thigalara Palya,BR832,3,Kempegowda Bus Station,Thigalara Palya,40,0,Ordinary Variant,Central
BMTC,365R,Kempegowda Bus Station - Basavanapura Gate Bannerghatta Road,BR1986,3,Kempegowda Bus Station,Basavanapura Gate Bannerghatta Road,60,0,Ordinary Variant,Central
BMTC,CR-146,Vivekanagara - Shanthinagar TTMC,BR2890,3,Vivekanagara,Shanthinagar TTMC,32,0,Ordinary,Other
BMTC,365S,Kempegowda Bus Station - Mutturayanaswamy Doddi,BR1987,3,Kempegowda Bus Station,Mutturayanaswamy Doddi,47,0,Ordinary Variant,Central
BMTC,252R,Kempegowda Bus Station - Indira Priyadarshini Nagara,BR830,3,Kempegowda Bus Station,Indira Priyadarshini Nagara,52,0,Ordinary Variant,Central
BMTC,242V,Chikkanahalli - Krishnarajendra Market,BR671,3,Chikkanahalli,Krishnarajendra Market,38,0,Ordinary Variant,Central
BMTC,242W,Annekarana Halli - Krishnarajendra Market,BR675,3,Annekarana Halli,Krishnarajendra Market,41,0,Ordinary Variant,Central
BMTC,242T,Hunnigere - Kempegowda Bus Station,BR664,3,Hunnigere,Kempegowda Bus Station,34,0,Ordinary Variant,Central
BMTC,BC3,Jayanagara Bus Stand - Electronic City Wipro Gate,BR2671,3,Jayanagara Bus Stand,Electronic City Wipro Gate,49,0,Ordinary,South
BMTC,242U,Lakshmipura - Krishnarajendra Market,BR670,3,Lakshmipura,Krishnarajendra Market,36,0,Ordinary Variant,Central
BMTC,CPR-TGP,Chandapura - Thalaghattapura Bus Stop,BR2878,3,Chandapura,Thalaghattapura Bus Stop,37,0,Special,Other
BMTC,242R,Jogerahalli - Krishnarajendra Market,BR662,3,Jogerahalli,Krishnarajendra Market,36,0,Ordinary Variant,Central
BMTC,242P,Huluvenahalli - Krishnarajendra Market,BR659,3,Huluvenahalli,Krishnarajendra Market,38,0,Ordinary Variant,Central
BMTC,242Q,Gangena Halli - Krishnarajendra Market,BR661,3,Gangena Halli,Krishnarajendra Market,38,0,Ordinary Variant,Central
BMTC,KMS-VNC,Kammasandra - Vinayakanagara Cross D-43,BR3613,3,Kammasandra,Vinayakanagara Cross D-43,39,0,Special,Other
BMTC,242Z,Thippagondanahalli Quarters - Kempegowda Bus Station,BR678,3,Thippagondanahalli Quarters,Kempegowda Bus Station,52,0,Ordinary Variant,Central
BMTC,242X,Dodderi Grama - Kempegowda Bus Station,BR676,3,Dodderi Grama,Kempegowda Bus Station,38,0,Ordinary Variant,Central
BMTC,242Y,Aralimarada Palya - Krishnarajendra Market,BR677,3,Aralimarada Palya,Krishnarajendra Market,42,0,Ordinary Variant,Central
BMTC,243H,Thigalara Palya - Shivajinagar Bus Station,BR689,3,Thigalara Palya,Shivajinagar Bus Station,42,0,Ordinary Variant,Central
BMTC,243G,Thigalara Palya - Krishnarajendra Market,BR688,3,Thigalara Palya,Krishnarajendra Market,40,0,Ordinary Variant,Central
BMTC,372E,Krishnarajendra Market - Chinnaiahna Palya,BR2062,3,Krishnarajendra Market,Chinnaiahna Palya,42,0,Ordinary Variant,Central
BMTC,243F,Gidadakonenahalli - Kempegowda Bus Station,BR687,3,Gidadakonenahalli,Kempegowda Bus Station,42,0,Ordinary Variant,Central
BMTC,372B,Krishnarajendra Market - Konasandra Bannerghatta Road,BR2060,3,Krishnarajendra Market,Konasandra Bannerghatta Road,53,0,Ordinary Variant,Central
BMTC,372C,Krishnarajendra Market - Nisarga Badavane,BR2061,3,Krishnarajendra Market,Nisarga Badavane,41,0,Ordinary Variant,Central
BMTC,D17-VPC,Vidyapeeta Circle - BMTC Depot-17,BR3216,3,Vidyapeeta Circle,BMTC Depot-17,33,0,Special,Other
BMTC,243D,Thigalara Palya - Kempegowda Bus Station,BR686,3,Thigalara Palya,Kempegowda Bus Station,40,0,Ordinary Variant,Central
BMTC,243C,Thigalara Palya - Krishnarajendra Market,BR685,3,Thigalara Palya,Krishnarajendra Market,40,0,Ordinary Variant,Central
BMTC,372A,Krishnarajendra Market - Chikkanahalli,BR2059,3,Krishnarajendra Market,Chikkanahalli,38,0,Ordinary Variant,Central
BMTC,243B,Thigalara Palya - Krishnarajendra Market,BR684,3,Thigalara Palya,Krishnarajendra Market,40,0,Ordinary Variant,Central
BMTC,243A,Upkar Residency Layout - Krishnarajendra Market,BR683,3,Upkar Residency Layout,Krishnarajendra Market,47,0,Ordinary Variant,Central
BMTC,372M,Krishnarajendra Market - Thammanayakanahalli,BR2067,3,Krishnarajendra Market,Thammanayakanahalli,44,0,Ordinary Variant,Central
BMTC,372J,Krishnarajendra Market - Bommandanahalli,BR2066,3,Krishnarajendra Market,Bommandanahalli,40,0,Ordinary Variant,Central
BMTC,243M,Sripathi Halli - Krishnarajendra Market,BR693,3,Sripathi Halli,Krishnarajendra Market,39,0,Ordinary Variant,Central
BMTC,243L,Lingadeeranahalli - Kempegowda Bus Station,BR692,3,Lingadeeranahalli,Kempegowda Bus Station,42,0,Ordinary Variant,Central
BMTC,372H,Byrasandra - Nisarga Badavane,BR2065,3,Byrasandra,Nisarga Badavane,29,0,Ordinary Variant,Other
BMTC,243K,Herohalli - Shivajinagar Bus Station,BR691,3,Herohalli,Shivajinagar Bus Station,36,0,Ordinary Variant,Central
BMTC,243J,Bhavani Nagara 2nd Stage - Kempegowda Bus Station,BR690,3,Bhavani Nagara 2nd Stage,Kempegowda Bus Station,49,0,Ordinary Variant,Central
BMTC,372F,Kempegowda Bus Station - Nisarga Badavane,BR2063,3,Kempegowda Bus Station,Nisarga Badavane,41,0,Ordinary Variant,Central
BMTC,372G,Krishnarajendra Market - Kadajakkanahalli,BR2064,3,Krishnarajendra Market,Kadajakkanahalli,41,0,Ordinary Variant,Central
BMTC,CS-373B,Banashankari Bus Station - Electronic City,BR3155,3,Banashankari Bus Station,Electronic City,42,0,Ordinary Variant,South
BMTC,241S,Hullala Upanagara - Shivajinagar Bus Station,BR632,3,Hullala Upanagara,Shivajinagar Bus Station,44,0,Ordinary Variant,West
BMTC,241T,Kottige Palya Magadi Road - Kaval Byrasandra,BR633,3,Kottige Palya Magadi Road,Kaval Byrasandra,44,0,Ordinary Variant,Other
BMTC,366KA,Krishnarajendra Market - Mutturayanaswamy Doddi,BR2002,3,Krishnarajendra Market,Mutturayanaswamy Doddi,47,0,Special,Central
BMTC,CR-252,Kempegowda Bus Station - Depot-22-BS,BR2925,3,Kempegowda Bus Station,Depot-22-BS,36,0,Ordinary,Central
BMTC,241P,Kannalli - Shivajinagar Bus Station,BR630,3,Kannalli,Shivajinagar Bus Station,35,0,Ordinary Variant,Central
BMTC,YBC-MNT,Bagaluru Cross - Mind Tree,BR4248,3,Bagaluru Cross,Mind Tree,26,0,Special,Other
BMTC,241Q,Madeshwara Nagara - Shivajinagar Bus Station,BR631,3,Madeshwara Nagara,Shivajinagar Bus Station,44,0,Ordinary Variant,Central
BMTC,Sarswatinagara-ORRCA,Saraswathi Nagara Vijayanagara - ORRCA-ECOSPICE,BR3917,3,Saraswathi Nagara Vijayanagara,ORRCA-ECOSPICE,47,0,Special,South
BMTC,TRHH-VNC,Tore Hosahalli - Vinayakanagara Cross D-43,BR4019,3,Tore Hosahalli,Vinayakanagara Cross D-43,42,0,Special,Other
BMTC,KBS-LCA,Kempegowda Bus Station - HAL/LCA,BR3548,3,Kempegowda Bus Station,HAL/LCA,32,0,Special,Central
BMTC,242E,Cholanayakanahalli - Krishnarajendra Market,BR643,3,Cholanayakanahalli,Krishnarajendra Market,43,0,Ordinary Variant,Central
BMTC,371A,Krishnarajendra Market - Kaggalipura,BR2056,3,Krishnarajendra Market,Kaggalipura,36,0,Ordinary Variant,Central
BMTC,242D,Annapoorneshwari Nagara - Krishnarajendra Market,BR642,3,Annapoorneshwari Nagara,Krishnarajendra Market,48,0,Ordinary Variant,Central
BMTC,242G,Byadarahalli - Krishnarajendra Market,BR647,3,Byadarahalli,Krishnarajendra Market,37,0,Ordinary Variant,Central
BMTC,MRN -YBS,Yelahanka - Yeshwanthpur TTMC,BR3771,3,Yelahanka,Yeshwanthpur TTMC,29,0,Special,North
